表題：,都道府県・市区町村のすがた（社会・人口統計体系）
公開日：,2025年10月31日

***,***,***,***,/項目 コード,A1101,C1224,D310412
調査年 コード,調査年,地域 コード,地域,/項目,A1101_総人口【人】,C1224_企業所得（平成27年基準）【百万円】,D310412_貸付金（都道府県財政）【千円】,貸出金【億円】
1986100000,1986年度,45000,宮崎県,***,"1,174,000",***,***,***
1986100000,1986年度,46000,鹿児島県,***,"1,816,000",***,***,***
1986100000,1986年度,47000,沖縄県,***,"1,188,000",***,***,***
1985100000,1985年度,1000,北海道,***,"5,679,439",***,***,***
1985100000,1985年度,2000,青森県,***,"1,524,448",***,***,***
1985100000,1985年度,3000,岩手県,***,"1,433,611",***,***,***
1985100000,1985年度,4000,宮城県,***,"2,176,295",***,***,***
1985100000,1985年度,5000,秋田県,***,"1,254,032",***,***,***
1985100000,1985年度,6000,山形県,***,"1,261,662",***,***,***
1985100000,1985年度,7000,福島県,***,"2,080,304",***,***,***
1985100000,1985年度,8000,茨城県,***,"2,725,005",***,***,***
1985100000,1985年度,9000,栃木県,***,"1,866,066",***,***,***
1985100000,1985年度,10000,群馬県,***,"1,921,259",***,***,***
1985100000,1985年度,11000,埼玉県,***,"5,863,678",***,***,***
1985100000,1985年度,12000,千葉県,***,"5,148,163",***,***,***
1985100000,1985年度,13000,東京都,***,"11,829,363",***,***,***
1985100000,1985年度,14000,神奈川県,***,"7,431,974",***,***,***
1985100000,1985年度,15000,新潟県,***,"2,478,470",***,***,***
1985100000,1985年度,16000,富山県,***,"1,118,369",***,***,***
1985100000,1985年度,17000,石川県,***,"1,152,325",***,***,***
1985100000,1985年度,18000,福井県,***,"817,633",***,***,***
1985100000,1985年度,19000,山梨県,***,"832,832",***,***,***
1985100000,1985年度,20000,長野県,***,"2,136,927",***,***,***
1985100000,1985年度,21000,岐阜県,***,"2,028,536",***,***,***
1985100000,1985年度,22000,静岡県,***,"3,574,692",***,***,***
1985100000,1985年度,23000,愛知県,***,"6,455,172",***,***,***
1985100000,1985年度,24000,三重県,***,"1,747,311",***,***,***
1985100000,1985年度,25000,滋賀県,***,"1,155,844",***,***,***
1985100000,1985年度,26000,京都府,***,"2,586,574",***,***,***
1985100000,1985年度,27000,大阪府,***,"8,668,095",***,***,***
1985100000,1985年度,28000,兵庫県,***,"5,278,050",***,***,***
1985100000,1985年度,29000,奈良県,***,"1,304,866",***,***,***
1985100000,1985年度,30000,和歌山県,***,"1,087,206",***,***,***
1985100000,1985年度,31000,鳥取県,***,"616,024",***,***,***
1985100000,1985年度,32000,島根県,***,"794,629",***,***,***
1985100000,1985年度,33000,岡山県,***,"1,916,906",***,***,***
1985100000,1985年度,34000,広島県,***,"2,819,200",***,***,***
1985100000,1985年度,35000,山口県,***,"1,601,627",***,***,***
1985100000,1985年度,36000,徳島県,***,"834,889",***,***,***
1985100000,1985年度,37000,香川県,***,"1,022,569",***,***,***
1985100000,1985年度,38000,愛媛県,***,"1,529,983",***,***,***
1985100000,1985年度,39000,高知県,***,"839,784",***,***,***
1985100000,1985年度,40000,福岡県,***,"4,719,259",***,***,***
1985100000,1985年度,41000,佐賀県,***,"880,013",***,***,***
1985100000,1985年度,42000,長崎県,***,"1,593,968",***,***,***
1985100000,1985年度,43000,熊本県,***,"1,837,747",***,***,***
1985100000,1985年度,44000,大分県,***,"1,250,214",***,***,***
1985100000,1985年度,45000,宮崎県,***,"1,175,543",***,***,***
1985100000,1985年度,46000,鹿児島県,***,"1,819,270",***,***,***
1985100000,1985年度,47000,沖縄県,***,"1,179,097",***,***,***
1984100000,1984年度,1000,北海道,***,"5,672,000",***,***,***
1984100000,1984年度,2000,青森県,***,"1,527,000",***,***,***
1984100000,1984年度,3000,岩手県,***,"1,433,000",***,***,***
1984100000,1984年度,4000,宮城県,***,"2,161,000",***,***,***
1984100000,1984年度,5000,秋田県,***,"1,255,000",***,***,***
1984100000,1984年度,6000,山形県,***,"1,260,000",***,***,***
1984100000,1984年度,7000,福島県,***,"2,071,000",***,***,***
1984100000,1984年度,8000,茨城県,***,"2,698,000",***,***,***
1984100000,1984年度,9000,栃木県,***,"1,850,000",***,***,***
1984100000,1984年度,10000,群馬県,***,"1,908,000",***,***,***
1984100000,1984年度,11000,埼玉県,***,"5,784,000",***,***,***
1984100000,1984年度,12000,千葉県,***,"5,079,000",***,***,***
1984100000,1984年度,13000,東京都,***,"11,759,000",***,***,***
1984100000,1984年度,14000,神奈川県,***,"7,328,000",***,***,***
1984100000,1984年度,15000,新潟県,***,"2,474,000",***,***,***
1984100000,1984年度,16000,富山県,***,"1,116,000",***,***,***
1984100000,1984年度,17000,石川県,***,"1,147,000",***,***,***
1984100000,1984年度,18000,福井県,***,"813,000",***,***,***
1984100000,1984年度,19000,山梨県,***,"826,000",***,***,***
1984100000,1984年度,20000,長野県,***,"2,125,000",***,***,***
1984100000,1984年度,21000,岐阜県,***,"2,017,000",***,***,***
1984100000,1984年度,22000,静岡県,***,"3,547,000",***,***,***
1984100000,1984年度,23000,愛知県,***,"6,401,000",***,***,***
1984100000,1984年度,24000,三重県,***,"1,737,000",***,***,***
1984100000,1984年度,25000,滋賀県,***,"1,141,000",***,***,***
1984100000,1984年度,26000,京都府,***,"2,578,000",***,***,***
1984100000,1984年度,27000,大阪府,***,"8,632,000",***,***,***
1984100000,1984年度,28000,兵庫県,***,"5,252,000",***,***,***
1984100000,1984年度,29000,奈良県,***,"1,290,000",***,***,***
1984100000,1984年度,30000,和歌山県,***,"1,088,000",***,***,***
1984100000,1984年度,31000,鳥取県,***,"614,000",***,***,***
1984100000,1984年度,32000,島根県,***,"793,000",***,***,***
1984100000,1984年度,33000,岡山県,***,"1,909,000",***,***,***
1984100000,1984年度,34000,広島県,***,"2,807,000",***,***,***
1984100000,1984年度,35000,山口県,***,"1,601,000",***,***,***
1984100000,1984年度,36000,徳島県,***,"834,000",***,***,***
1984100000,1984年度,37000,香川県,***,"1,018,000",***,***,***
1984100000,1984年度,38000,愛媛県,***,"1,526,000",***,***,***
1984100000,1984年度,39000,高知県,***,"839,000",***,***,***
1984100000,1984年度,40000,福岡県,***,"4,697,000",***,***,***
1984100000,1984年度,41000,佐賀県,***,"878,000",***,***,***
1984100000,1984年度,42000,長崎県,***,"1,595,000",***,***,***
1984100000,1984年度,43000,熊本県,***,"1,830,000",***,***,***
1984100000,1984年度,44000,大分県,***,"1,248,000",***,***,***
1984100000,1984年度,45000,宮崎県,***,"1,173,000",***,***,***
1984100000,1984年度,46000,鹿児島県,***,"1,814,000",***,***,***
1984100000,1984年度,47000,沖縄県,***,"1,161,000",***,***,***
1983100000,1983年度,1000,北海道,***,"5,656,000",***,***,***
1983100000,1983年度,2000,青森県,***,"1,528,000",***,***,***
1983100000,1983年度,3000,岩手県,***,"1,432,000",***,***,***
1983100000,1983年度,4000,宮城県,***,"2,144,000",***,***,***
1983100000,1983年度,5000,秋田県,***,"1,256,000",***,***,***
1983100000,1983年度,6000,山形県,***,"1,258,000",***,***,***
1983100000,1983年度,7000,福島県,***,"2,061,000",***,***,***
1983100000,1983年度,8000,茨城県,***,"2,670,000",***,***,***
1983100000,1983年度,9000,栃木県,***,"1,835,000",***,***,***
1983100000,1983年度,10000,群馬県,***,"1,893,000",***,***,***
1983100000,1983年度,11000,埼玉県,***,"5,700,000",***,***,***
1983100000,1983年度,12000,千葉県,***,"5,005,000",***,***,***
1983100000,1983年度,13000,東京都,***,"11,700,000",***,***,***
1983100000,1983年度,14000,神奈川県,***,"7,227,000",***,***,***
1983100000,1983年度,15000,新潟県,***,"2,469,000",***,***,***
1983100000,1983年度,16000,富山県,***,"1,113,000",***,***,***
1983100000,1983年度,17000,石川県,***,"1,141,000",***,***,***
1983100000,1983年度,18000,福井県,***,"809,000",***,***,***
1983100000,1983年度,19000,山梨県,***,"820,000",***,***,***
1983100000,1983年度,20000,長野県,***,"2,112,000",***,***,***
1983100000,1983年度,21000,岐阜県,***,"2,004,000",***,***,***
1983100000,1983年度,22000,静岡県,***,"3,522,000",***,***,***
1983100000,1983年度,23000,愛知県,***,"6,353,000",***,***,***
1983100000,1983年度,24000,三重県,***,"1,728,000",***,***,***
1983100000,1983年度,25000,滋賀県,***,"1,127,000",***,***,***
1983100000,1983年度,26000,京都府,***,"2,569,000",***,***,***
1983100000,1983年度,27000,大阪府,***,"8,588,000",***,***,***
1983100000,1983年度,28000,兵庫県,***,"5,227,000",***,***,***
1983100000,1983年度,29000,奈良県,***,"1,273,000",***,***,***
1983100000,1983年度,30000,和歌山県,***,"1,090,000",***,***,***
1983100000,1983年度,31000,鳥取県,***,"612,000",***,***,***
1983100000,1983年度,32000,島根県,***,"790,000",***,***,***
1983100000,1983年度,33000,岡山県,***,"1,901,000",***,***,***
1983100000,1983年度,34000,広島県,***,"2,793,000",***,***,***
1983100000,1983年度,35000,山口県,***,"1,600,000",***,***,***
1983100000,1983年度,36000,徳島県,***,"831,000",***,***,***
1983100000,1983年度,37000,香川県,***,"1,014,000",***,***,***
1983100000,1983年度,38000,愛媛県,***,"1,522,000",***,***,***
1983100000,1983年度,39000,高知県,***,"838,000",***,***,***
1983100000,1983年度,40000,福岡県,***,"4,667,000",***,***,***
1983100000,1983年度,41000,佐賀県,***,"876,000",***,***,***
1983100000,1983年度,42000,長崎県,***,"1,596,000",***,***,***
1983100000,1983年度,43000,熊本県,***,"1,820,000",***,***,***
1983100000,1983年度,44000,大分県,***,"1,243,000",***,***,***
1983100000,1983年度,45000,宮崎県,***,"1,170,000",***,***,***
1983100000,1983年度,46000,鹿児島県,***,"1,807,000",***,***,***
1983100000,1983年度,47000,沖縄県,***,"1,146,000",***,***,***
1982100000,1982年度,1000,北海道,***,"5,630,000",***,***,***
1982100000,1982年度,2000,青森県,***,"1,527,000",***,***,***
1982100000,1982年度,3000,岩手県,***,"1,429,000",***,***,***
1982100000,1982年度,4000,宮城県,***,"2,125,000",***,***,***
1982100000,1982年度,5000,秋田県,***,"1,258,000",***,***,***
1982100000,1982年度,6000,山形県,***,"1,257,000",***,***,***
1982100000,1982年度,7000,福島県,***,"2,052,000",***,***,***
1982100000,1982年度,8000,茨城県,***,"2,636,000",***,***,***
1982100000,1982年度,9000,栃木県,***,"1,822,000",***,***,***
1982100000,1982年度,10000,群馬県,***,"1,879,000",***,***,***
1982100000,1982年度,11000,埼玉県,***,"5,615,000",***,***,***
1982100000,1982年度,12000,千葉県,***,"4,923,000",***,***,***
1982100000,1982年度,13000,東京都,***,"11,650,000",***,***,***
1982100000,1982年度,14000,神奈川県,***,"7,127,000",***,***,***
1982100000,1982年度,15000,新潟県,***,"2,465,000",***,***,***
1982100000,1982年度,16000,富山県,***,"1,110,000",***,***,***
1982100000,1982年度,17000,石川県,***,"1,134,000",***,***,***
1982100000,1982年度,18000,福井県,***,"803,000",***,***,***
1982100000,1982年度,19000,山梨県,***,"813,000",***,***,***
1982100000,1982年度,20000,長野県,***,"2,102,000",***,***,***
1982100000,1982年度,21000,岐阜県,***,"1,990,000",***,***,***
1982100000,1982年度,22000,静岡県,***,"3,498,000",***,***,***
1982100000,1982年度,23000,愛知県,***,"6,309,000",***,***,***
1982100000,1982年度,24000,三重県,***,"1,716,000",***,***,***
1982100000,1982年度,25000,滋賀県,***,"1,112,000",***,***,***
1982100000,1982年度,26000,京都府,***,"2,553,000",***,***,***
1982100000,1982年度,27000,大阪府,***,"8,543,000",***,***,***
1982100000,1982年度,28000,兵庫県,***,"5,198,000",***,***,***
1982100000,1982年度,29000,奈良県,***,"1,254,000",***,***,***
1982100000,1982年度,30000,和歌山県,***,"1,090,000",***,***,***
1982100000,1982年度,31000,鳥取県,***,"610,000",***,***,***
1982100000,1982年度,32000,島根県,***,"790,000",***,***,***
1982100000,1982年度,33000,岡山県,***,"1,891,000",***,***,***
1982100000,1982年度,34000,広島県,***,"2,777,000",***,***,***
1982100000,1982年度,35000,山口県,***,"1,597,000",***,***,***
1982100000,1982年度,36000,徳島県,***,"830,000",***,***,***
1982100000,1982年度,37000,香川県,***,"1,010,000",***,***,***
1982100000,1982年度,38000,愛媛県,***,"1,517,000",***,***,***
1982100000,1982年度,39000,高知県,***,"836,000",***,***,***
1982100000,1982年度,40000,福岡県,***,"4,632,000",***,***,***
1982100000,1982年度,41000,佐賀県,***,"873,000",***,***,***
1982100000,1982年度,42000,長崎県,***,"1,595,000",***,***,***
1982100000,1982年度,43000,熊本県,***,"1,811,000",***,***,***
1982100000,1982年度,44000,大分県,***,"1,239,000",***,***,***
1982100000,1982年度,45000,宮崎県,***,"1,166,000",***,***,***
1982100000,1982年度,46000,鹿児島県,***,"1,801,000",***,***,***
1982100000,1982年度,47000,沖縄県,***,"1,132,000",***,***,***
1981100000,1981年度,1000,北海道,***,"5,605,000",***,***,***
1981100000,1981年度,2000,青森県,***,"1,526,000",***,***,***
1981100000,1981年度,3000,岩手県,***,"1,426,000",***,***,***
1981100000,1981年度,4000,宮城県,***,"2,104,000",***,***,***
1981100000,1981年度,5000,秋田県,***,"1,259,000",***,***,***
1981100000,1981年度,6000,山形県,***,"1,255,000",***,***,***
1981100000,1981年度,7000,福島県,***,"2,043,000",***,***,***
1981100000,1981年度,8000,茨城県,***,"2,595,000",***,***,***
1981100000,1981年度,9000,栃木県,***,"1,807,000",***,***,***
1981100000,1981年度,10000,群馬県,***,"1,864,000",***,***,***
1981100000,1981年度,11000,埼玉県,***,"5,520,000",***,***,***
1981100000,1981年度,12000,千葉県,***,"4,834,000",***,***,***
1981100000,1981年度,13000,東京都,***,"11,626,000",***,***,***
1981100000,1981年度,14000,神奈川県,***,"7,022,000",***,***,***
1981100000,1981年度,15000,新潟県,***,"2,459,000",***,***,***
1981100000,1981年度,16000,富山県,***,"1,106,000",***,***,***
1981100000,1981年度,17000,石川県,***,"1,127,000",***,***,***
1981100000,1981年度,18000,福井県,***,"798,000",***,***,***
1981100000,1981年度,19000,山梨県,***,"809,000",***,***,***
1981100000,1981年度,20000,長野県,***,"2,093,000",***,***,***
1981100000,1981年度,21000,岐阜県,***,"1,975,000",***,***,***
1981100000,1981年度,22000,静岡県,***,"3,472,000",***,***,***
1981100000,1981年度,23000,愛知県,***,"6,266,000",***,***,***
1981100000,1981年度,24000,三重県,***,"1,702,000",***,***,***
1981100000,1981年度,25000,滋賀県,***,"1,097,000",***,***,***
1981100000,1981年度,26000,京都府,***,"2,539,000",***,***,***
1981100000,1981年度,27000,大阪府,***,"8,509,000",***,***,***
1981100000,1981年度,28000,兵庫県,***,"5,171,000",***,***,***
1981100000,1981年度,29000,奈良県,***,"1,233,000",***,***,***
1981100000,1981年度,30000,和歌山県,***,"1,088,000",***,***,***
1981100000,1981年度,31000,鳥取県,***,"607,000",***,***,***
1981100000,1981年度,32000,島根県,***,"787,000",***,***,***
1981100000,1981年度,33000,岡山県,***,"1,881,000",***,***,***
1981100000,1981年度,34000,広島県,***,"2,761,000",***,***,***
1981100000,1981年度,35000,山口県,***,"1,592,000",***,***,***
1981100000,1981年度,36000,徳島県,***,"827,000",***,***,***
1981100000,1981年度,37000,香川県,***,"1,005,000",***,***,***
1981100000,1981年度,38000,愛媛県,***,"1,512,000",***,***,***
1981100000,1981年度,39000,高知県,***,"833,000",***,***,***
1981100000,1981年度,40000,福岡県,***,"4,594,000",***,***,***
1981100000,1981年度,41000,佐賀県,***,"869,000",***,***,***
1981100000,1981年度,42000,長崎県,***,"1,594,000",***,***,***
1981100000,1981年度,43000,熊本県,***,"1,802,000",***,***,***
1981100000,1981年度,44000,大分県,***,"1,234,000",***,***,***
1981100000,1981年度,45000,宮崎県,***,"1,158,000",***,***,***
1981100000,1981年度,46000,鹿児島県,***,"1,794,000",***,***,***
1981100000,1981年度,47000,沖縄県,***,"1,119,000",***,***,***
1980100000,1980年度,1000,北海道,***,"5,575,989",***,***,***
1980100000,1980年度,2000,青森県,***,"1,523,907",***,***,***
1980100000,1980年度,3000,岩手県,***,"1,421,927",***,***,***
1980100000,1980年度,4000,宮城県,***,"2,082,320",***,***,***
1980100000,1980年度,5000,秋田県,***,"1,256,745",***,***,***
1980100000,1980年度,6000,山形県,***,"1,251,917",***,***,***
1980100000,1980年度,7000,福島県,***,"2,035,272",***,***,***
1980100000,1980年度,8000,茨城県,***,"2,558,007",***,***,***
1980100000,1980年度,9000,栃木県,***,"1,792,201",***,***,***
1980100000,1980年度,10000,群馬県,***,"1,848,562",***,***,***
1980100000,1980年度,11000,埼玉県,***,"5,420,480",***,***,***
1980100000,1980年度,12000,千葉県,***,"4,735,424",***,***,***
1980100000,1980年度,13000,東京都,***,"11,618,281",***,***,***
1980100000,1980年度,14000,神奈川県,***,"6,924,348",***,***,***
1980100000,1980年度,15000,新潟県,***,"2,451,357",***,***,***
1980100000,1980年度,16000,富山県,***,"1,103,459",***,***,***
1980100000,1980年度,17000,石川県,***,"1,119,304",***,***,***
1980100000,1980年度,18000,福井県,***,"794,354",***,***,***
1980100000,1980年度,19000,山梨県,***,"804,256",***,***,***
1980100000,1980年度,20000,長野県,***,"2,083,934",***,***,***
1980100000,1980年度,21000,岐阜県,***,"1,960,107",***,***,***
1980100000,1980年度,22000,静岡県,***,"3,446,804",***,***,***
1980100000,1980年度,23000,愛知県,***,"6,221,638",***,***,***
1980100000,1980年度,24000,三重県,***,"1,686,936",***,***,***
1980100000,1980年度,25000,滋賀県,***,"1,079,898",***,***,***
1980100000,1980年度,26000,京都府,***,"2,527,330",***,***,***
1980100000,1980年度,27000,大阪府,***,"8,473,446",***,***,***
1980100000,1980年度,28000,兵庫県,***,"5,144,892",***,***,***
1980100000,1980年度,29000,奈良県,***,"1,209,365",***,***,***
1980100000,1980年度,30000,和歌山県,***,"1,087,012",***,***,***
1980100000,1980年度,31000,鳥取県,***,"604,221",***,***,***
1980100000,1980年度,32000,島根県,***,"784,795",***,***,***
1980100000,1980年度,33000,岡山県,***,"1,871,023",***,***,***
1980100000,1980年度,34000,広島県,***,"2,739,161",***,***,***
1980100000,1980年度,35000,山口県,***,"1,587,079",***,***,***
1980100000,1980年度,36000,徳島県,***,"825,261",***,***,***
1980100000,1980年度,37000,香川県,***,"999,864",***,***,***
1980100000,1980年度,38000,愛媛県,***,"1,506,637",***,***,***
1980100000,1980年度,39000,高知県,***,"831,275",***,***,***
1980100000,1980年度,40000,福岡県,***,"4,553,461",***,***,***
1980100000,1980年度,41000,佐賀県,***,"865,574",***,***,***
1980100000,1980年度,42000,長崎県,***,"1,590,564",***,***,***
1980100000,1980年度,43000,熊本県,***,"1,790,327",***,***,***
1980100000,1980年度,44000,大分県,***,"1,228,913",***,***,***
1980100000,1980年度,45000,宮崎県,***,"1,151,587",***,***,***
1980100000,1980年度,46000,鹿児島県,***,"1,784,623",***,***,***
1980100000,1980年度,47000,沖縄県,***,"1,106,559",***,***,***
1979100000,1979年度,1000,北海道,***,"5,535,000",***,***,***
1979100000,1979年度,2000,青森県,***,"1,516,000",***,***,***
1979100000,1979年度,3000,岩手県,***,"1,416,000",***,***,***
1979100000,1979年度,4000,宮城県,***,"2,059,000",***,***,***
1979100000,1979年度,5000,秋田県,***,"1,254,000",***,***,***
1979100000,1979年度,6000,山形県,***,"1,247,000",***,***,***
1979100000,1979年度,7000,福島県,***,"2,023,000",***,***,***
1979100000,1979年度,8000,茨城県,***,"2,510,000",***,***,***
1979100000,1979年度,9000,栃木県,***,"1,775,000",***,***,***
1979100000,1979年度,10000,群馬県,***,"1,833,000",***,***,***
1979100000,1979年度,11000,埼玉県,***,"5,318,000",***,***,***
1979100000,1979年度,12000,千葉県,***,"4,626,000",***,***,***
1979100000,1979年度,13000,東京都,***,"11,637,000",***,***,***
1979100000,1979年度,14000,神奈川県,***,"6,832,000",***,***,***
1979100000,1979年度,15000,新潟県,***,"2,439,000",***,***,***
1979100000,1979年度,16000,富山県,***,"1,098,000",***,***,***
1979100000,1979年度,17000,石川県,***,"1,110,000",***,***,***
1979100000,1979年度,18000,福井県,***,"791,000",***,***,***
1979100000,1979年度,19000,山梨県,***,"800,000",***,***,***
1979100000,1979年度,20000,長野県,***,"2,074,000",***,***,***
1979100000,1979年度,21000,岐阜県,***,"1,943,000",***,***,***
1979100000,1979年度,22000,静岡県,***,"3,423,000",***,***,***
1979100000,1979年度,23000,愛知県,***,"6,171,000",***,***,***
1979100000,1979年度,24000,三重県,***,"1,672,000",***,***,***
1979100000,1979年度,25000,滋賀県,***,"1,061,000",***,***,***
1979100000,1979年度,26000,京都府,***,"2,512,000",***,***,***
1979100000,1979年度,27000,大阪府,***,"8,445,000",***,***,***
1979100000,1979年度,28000,兵庫県,***,"5,119,000",***,***,***
1979100000,1979年度,29000,奈良県,***,"1,181,000",***,***,***
1979100000,1979年度,30000,和歌山県,***,"1,086,000",***,***,***
1979100000,1979年度,31000,鳥取県,***,"600,000",***,***,***
1979100000,1979年度,32000,島根県,***,"782,000",***,***,***
1979100000,1979年度,33000,岡山県,***,"1,861,000",***,***,***
1979100000,1979年度,34000,広島県,***,"2,717,000",***,***,***
1979100000,1979年度,35000,山口県,***,"1,583,000",***,***,***
1979100000,1979年度,36000,徳島県,***,"822,000",***,***,***
1979100000,1979年度,37000,香川県,***,"993,000",***,***,***
1979100000,1979年度,38000,愛媛県,***,"1,500,000",***,***,***
1979100000,1979年度,39000,高知県,***,"829,000",***,***,***
1979100000,1979年度,40000,福岡県,***,"4,506,000",***,***,***
1979100000,1979年度,41000,佐賀県,***,"860,000",***,***,***
1979100000,1979年度,42000,長崎県,***,"1,588,000",***,***,***
1979100000,1979年度,43000,熊本県,***,"1,777,000",***,***,***
1979100000,1979年度,44000,大分県,***,"1,223,000",***,***,***
1979100000,1979年度,45000,宮崎県,***,"1,141,000",***,***,***
1979100000,1979年度,46000,鹿児島県,***,"1,773,000",***,***,***
1979100000,1979年度,47000,沖縄県,***,"1,094,000",***,***,***
1978100000,1978年度,1000,北海道,***,"5,490,000",***,***,***
1978100000,1978年度,2000,青森県,***,"1,507,000",***,***,***
1978100000,1978年度,3000,岩手県,***,"1,409,000",***,***,***
1978100000,1978年度,4000,宮城県,***,"2,032,000",***,***,***
1978100000,1978年度,5000,秋田県,***,"1,250,000",***,***,***
1978100000,1978年度,6000,山形県,***,"1,241,000",***,***,***
1978100000,1978年度,7000,福島県,***,"2,012,000",***,***,***
1978100000,1978年度,8000,茨城県,***,"2,463,000",***,***,***
1978100000,1978年度,9000,栃木県,***,"1,753,000",***,***,***
1978100000,1978年度,10000,群馬県,***,"1,817,000",***,***,***
1978100000,1978年度,11000,埼玉県,***,"5,208,000",***,***,***
1978100000,1978年度,12000,千葉県,***,"4,508,000",***,***,***
1978100000,1978年度,13000,東京都,***,"11,659,000",***,***,***
1978100000,1978年度,14000,神奈川県,***,"6,728,000",***,***,***
1978100000,1978年度,15000,新潟県,***,"2,428,000",***,***,***
1978100000,1978年度,16000,富山県,***,"1,092,000",***,***,***
1978100000,1978年度,17000,石川県,***,"1,100,000",***,***,***
1978100000,1978年度,18000,福井県,***,"787,000",***,***,***
1978100000,1978年度,19000,山梨県,***,"796,000",***,***,***
1978100000,1978年度,20000,長野県,***,"2,062,000",***,***,***
1978100000,1978年度,21000,岐阜県,***,"1,927,000",***,***,***
1978100000,1978年度,22000,静岡県,***,"3,396,000",***,***,***
1978100000,1978年度,23000,愛知県,***,"6,115,000",***,***,***
1978100000,1978年度,24000,三重県,***,"1,661,000",***,***,***
1978100000,1978年度,25000,滋賀県,***,"1,043,000",***,***,***
1978100000,1978年度,26000,京都府,***,"2,494,000",***,***,***
1978100000,1978年度,27000,大阪府,***,"8,412,000",***,***,***
1978100000,1978年度,28000,兵庫県,***,"5,093,000",***,***,***
1978100000,1978年度,29000,奈良県,***,"1,152,000",***,***,***
1978100000,1978年度,30000,和歌山県,***,"1,084,000",***,***,***
1978100000,1978年度,31000,鳥取県,***,"595,000",***,***,***
1978100000,1978年度,32000,島根県,***,"779,000",***,***,***
1978100000,1978年度,33000,岡山県,***,"1,850,000",***,***,***
1978100000,1978年度,34000,広島県,***,"2,703,000",***,***,***
1978100000,1978年度,35000,山口県,***,"1,579,000",***,***,***
1978100000,1978年度,36000,徳島県,***,"818,000",***,***,***
1978100000,1978年度,37000,香川県,***,"986,000",***,***,***
1978100000,1978年度,38000,愛媛県,***,"1,493,000",***,***,***
1978100000,1978年度,39000,高知県,***,"824,000",***,***,***
1978100000,1978年度,40000,福岡県,***,"4,460,000",***,***,***
1978100000,1978年度,41000,佐賀県,***,"854,000",***,***,***
1978100000,1978年度,42000,長崎県,***,"1,587,000",***,***,***
1978100000,1978年度,43000,熊本県,***,"1,763,000",***,***,***
1978100000,1978年度,44000,大分県,***,"1,215,000",***,***,***
1978100000,1978年度,45000,宮崎県,***,"1,127,000",***,***,***
1978100000,1978年度,46000,鹿児島県,***,"1,760,000",***,***,***
1978100000,1978年度,47000,沖縄県,***,"1,081,000",***,***,***
1977100000,1977年度,1000,北海道,***,"5,443,000",***,***,***
1977100000,1977年度,2000,青森県,***,"1,496,000",***,***,***
1977100000,1977年度,3000,岩手県,***,"1,401,000",***,***,***
1977100000,1977年度,4000,宮城県,***,"2,008,000",***,***,***
1977100000,1977年度,5000,秋田県,***,"1,245,000",***,***,***
1977100000,1977年度,6000,山形県,***,"1,234,000",***,***,***
1977100000,1977年度,7000,福島県,***,"1,998,000",***,***,***
1977100000,1977年度,8000,茨城県,***,"2,417,000",***,***,***
1977100000,1977年度,9000,栃木県,***,"1,736,000",***,***,***
1977100000,1977年度,10000,群馬県,***,"1,799,000",***,***,***
1977100000,1977年度,11000,埼玉県,***,"5,091,000",***,***,***
1977100000,1977年度,12000,千葉県,***,"4,382,000",***,***,***
1977100000,1977年度,13000,東京都,***,"11,669,000",***,***,***
1977100000,1977年度,14000,神奈川県,***,"6,616,000",***,***,***
1977100000,1977年度,15000,新潟県,***,"2,417,000",***,***,***
1977100000,1977年度,16000,富山県,***,"1,085,000",***,***,***
1977100000,1977年度,17000,石川県,***,"1,091,000",***,***,***
1977100000,1977年度,18000,福井県,***,"783,000",***,***,***
1977100000,1977年度,19000,山梨県,***,"792,000",***,***,***
1977100000,1977年度,20000,長野県,***,"2,048,000",***,***,***
1977100000,1977年度,21000,岐阜県,***,"1,909,000",***,***,***
1977100000,1977年度,22000,静岡県,***,"3,368,000",***,***,***
1977100000,1977年度,23000,愛知県,***,"6,052,000",***,***,***
1977100000,1977年度,24000,三重県,***,"1,649,000",***,***,***
1977100000,1977年度,25000,滋賀県,***,"1,026,000",***,***,***
1977100000,1977年度,26000,京都府,***,"2,474,000",***,***,***
1977100000,1977年度,27000,大阪府,***,"8,373,000",***,***,***
1977100000,1977年度,28000,兵庫県,***,"5,063,000",***,***,***
1977100000,1977年度,29000,奈良県,***,"1,124,000",***,***,***
1977100000,1977年度,30000,和歌山県,***,"1,080,000",***,***,***
1977100000,1977年度,31000,鳥取県,***,"591,000",***,***,***
1977100000,1977年度,32000,島根県,***,"775,000",***,***,***
1977100000,1977年度,33000,岡山県,***,"1,840,000",***,***,***
1977100000,1977年度,34000,広島県,***,"2,689,000",***,***,***
1977100000,1977年度,35000,山口県,***,"1,573,000",***,***,***
1977100000,1977年度,36000,徳島県,***,"813,000",***,***,***
1977100000,1977年度,37000,香川県,***,"979,000",***,***,***
1977100000,1977年度,38000,愛媛県,***,"1,486,000",***,***,***
1977100000,1977年度,39000,高知県,***,"819,000",***,***,***
1977100000,1977年度,40000,福岡県,***,"4,411,000",***,***,***
1977100000,1977年度,41000,佐賀県,***,"848,000",***,***,***
1977100000,1977年度,42000,長崎県,***,"1,582,000",***,***,***
1977100000,1977年度,43000,熊本県,***,"1,747,000",***,***,***
1977100000,1977年度,44000,大分県,***,"1,207,000",***,***,***
1977100000,1977年度,45000,宮崎県,***,"1,114,000",***,***,***
